id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_kasus,satuan,tahun
1551,32,JAWA BARAT,3274,KOTA CIREBON,15-19,LAKI-LAKI,12,ORANG,2023
1552,32,JAWA BARAT,3274,KOTA CIREBON,15-19,PEREMPUAN,0,ORANG,2023
1553,32,JAWA BARAT,3274,KOTA CIREBON,20-24,LAKI-LAKI,57,ORANG,2023
1554,32,JAWA BARAT,3274,KOTA CIREBON,20-24,PEREMPUAN,8,ORANG,2023
1555,32,JAWA BARAT,3274,KOTA CIREBON,25-49,LAKI-LAKI,147,ORANG,2023
1556,32,JAWA BARAT,3274,KOTA CIREBON,25-49,PEREMPUAN,51,ORANG,2023
1557,32,JAWA BARAT,3274,KOTA CIREBON,≥50,LAKI-LAKI,24,ORANG,2023
1558,32,JAWA BARAT,3274,KOTA CIREBON,≥50,PEREMPUAN,10,ORANG,2023
1559,32,JAWA BARAT,3275,KOTA BEKASI,0-4,LAKI-LAKI,3,ORANG,2023
1560,32,JAWA BARAT,3275,KOTA BEKASI,0-4,PEREMPUAN,8,ORANG,2023
1561,32,JAWA BARAT,3275,KOTA BEKASI,5-14,LAKI-LAKI,9,ORANG,2023
1562,32,JAWA BARAT,3275,KOTA BEKASI,5-14,PEREMPUAN,4,ORANG,2023
1563,32,JAWA BARAT,3275,KOTA BEKASI,15-19,LAKI-LAKI,28,ORANG,2023
1564,32,JAWA BARAT,3275,KOTA BEKASI,15-19,PEREMPUAN,5,ORANG,2023
1565,32,JAWA BARAT,3275,KOTA BEKASI,20-24,LAKI-LAKI,110,ORANG,2023
1566,32,JAWA BARAT,3275,KOTA BEKASI,20-24,PEREMPUAN,20,ORANG,2023
1567,32,JAWA BARAT,3275,KOTA BEKASI,25-49,LAKI-LAKI,450,ORANG,2023
1568,32,JAWA BARAT,3275,KOTA BEKASI,25-49,PEREMPUAN,150,ORANG,2023
1569,32,JAWA BARAT,3275,KOTA BEKASI,≥50,LAKI-LAKI,49,ORANG,2023
1570,32,JAWA BARAT,3275,KOTA BEKASI,≥50,PEREMPUAN,21,ORANG,2023
1571,32,JAWA BARAT,3276,KOTA DEPOK,0-4,LAKI-LAKI,0,ORANG,2023
1572,32,JAWA BARAT,3276,KOTA DEPOK,0-4,PEREMPUAN,0,ORANG,2023
1573,32,JAWA BARAT,3276,KOTA DEPOK,5-14,LAKI-LAKI,3,ORANG,2023
1574,32,JAWA BARAT,3276,KOTA DEPOK,5-14,PEREMPUAN,0,ORANG,2023
1575,32,JAWA BARAT,3276,KOTA DEPOK,15-19,LAKI-LAKI,14,ORANG,2023
1576,32,JAWA BARAT,3276,KOTA DEPOK,15-19,PEREMPUAN,0,ORANG,2023
1577,32,JAWA BARAT,3276,KOTA DEPOK,20-24,LAKI-LAKI,83,ORANG,2023
1578,32,JAWA BARAT,3276,KOTA DEPOK,20-24,PEREMPUAN,12,ORANG,2023
1579,32,JAWA BARAT,3276,KOTA DEPOK,25-49,LAKI-LAKI,246,ORANG,2023
1580,32,JAWA BARAT,3276,KOTA DEPOK,25-49,PEREMPUAN,63,ORANG,2023
1581,32,JAWA BARAT,3276,KOTA DEPOK,≥50,LAKI-LAKI,36,ORANG,2023
1582,32,JAWA BARAT,3276,KOTA DEPOK,≥50,PEREMPUAN,10,ORANG,2023
1583,32,JAWA BARAT,3277,KOTA CIMAHI,0-4,LAKI-LAKI,0,ORANG,2023
1584,32,JAWA BARAT,3277,KOTA CIMAHI,0-4,PEREMPUAN,0,ORANG,2023
1585,32,JAWA BARAT,3277,KOTA CIMAHI,5-14,LAKI-LAKI,0,ORANG,2023
1586,32,JAWA BARAT,3277,KOTA CIMAHI,5-14,PEREMPUAN,0,ORANG,2023
1587,32,JAWA BARAT,3277,KOTA CIMAHI,15-19,LAKI-LAKI,7,ORANG,2023
1588,32,JAWA BARAT,3277,KOTA CIMAHI,15-19,PEREMPUAN,4,ORANG,2023
1589,32,JAWA BARAT,3277,KOTA CIMAHI,20-24,LAKI-LAKI,29,ORANG,2023
1590,32,JAWA BARAT,3277,KOTA CIMAHI,20-24,PEREMPUAN,1,ORANG,2023
1591,32,JAWA BARAT,3277,KOTA CIMAHI,25-49,LAKI-LAKI,99,ORANG,2023
1592,32,JAWA BARAT,3277,KOTA CIMAHI,25-49,PEREMPUAN,33,ORANG,2023
1593,32,JAWA BARAT,3277,KOTA CIMAHI,≥50,LAKI-LAKI,9,ORANG,2023
1594,32,JAWA BARAT,3277,KOTA CIMAHI,≥50,PEREMPUAN,1,ORANG,2023
1595,32,JAWA BARAT,3278,KOTA TASIKMALAYA,0-4,LAKI-LAKI,0,ORANG,2023
1596,32,JAWA BARAT,3278,KOTA TASIKMALAYA,0-4,PEREMPUAN,0,ORANG,2023
1597,32,JAWA BARAT,3278,KOTA TASIKMALAYA,5-14,LAKI-LAKI,0,ORANG,2023
1598,32,JAWA BARAT,3278,KOTA TASIKMALAYA,5-14,PEREMPUAN,1,ORANG,2023
1599,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15-19,LAKI-LAKI,7,ORANG,2023
1600,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15-19,PEREMPUAN,2,ORANG,2023
1601,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20-24,LAKI-LAKI,36,ORANG,2023
1602,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20-24,PEREMPUAN,1,ORANG,2023
1603,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25-49,LAKI-LAKI,90,ORANG,2023
1604,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25-49,PEREMPUAN,32,ORANG,2023
1605,32,JAWA BARAT,3278,KOTA TASIKMALAYA,≥50,LAKI-LAKI,2,ORANG,2023
1606,32,JAWA BARAT,3279,KOTA BANJAR,0-4,LAKI-LAKI,2,ORANG,2023
1607,32,JAWA BARAT,3279,KOTA BANJAR,0-4,PEREMPUAN,0,ORANG,2023
1608,32,JAWA BARAT,3279,KOTA BANJAR,5-14,LAKI-LAKI,1,ORANG,2023
1609,32,JAWA BARAT,3279,KOTA BANJAR,5-14,PEREMPUAN,0,ORANG,2023
1610,32,JAWA BARAT,3279,KOTA BANJAR,15-19,LAKI-LAKI,3,ORANG,2023
1611,32,JAWA BARAT,3279,KOTA BANJAR,15-19,PEREMPUAN,0,ORANG,2023
1612,32,JAWA BARAT,3279,KOTA BANJAR,20-24,LAKI-LAKI,11,ORANG,2023
1613,32,JAWA BARAT,3279,KOTA BANJAR,20-24,PEREMPUAN,3,ORANG,2023
1614,32,JAWA BARAT,3279,KOTA BANJAR,25-49,LAKI-LAKI,33,ORANG,2023
1615,32,JAWA BARAT,3279,KOTA BANJAR,25-49,PEREMPUAN,7,ORANG,2023
1616,32,JAWA BARAT,3279,KOTA BANJAR,≥50,LAKI-LAKI,2,ORANG,2023
1617,32,JAWA BARAT,3279,KOTA BANJAR,≥50,PEREMPUAN,1,ORANG,2023
